"Restaurant Name","Address","City","State","Zipcode","Doordash ID","Contains images on Doordash","Reviews","Is it in the Woflow table","Is it in our database(DB)?","If in our DB, is it flagged?","If in our DB, does it have 3+ images?","If in our DB, how many ratings?"
"Ruchi Restaurant","151 North Michigan Avenue","Chicago","IL","60601","ruchi-restaurant-chicago-455434","Yes","29","No",""
"Bonci","161 North Sangamon Street","Chicago","IL","60607","bonci-chicago-433483","Yes","161","No",""
"Amarit Thai & Sushi","600 South Dearborn Street","Chicago","IL","60605","amarit-thai-sushi-chicago-164525","Yes","387","No",""
"El Patron","6832 West Archer Avenue","Chicago","IL","60638","el-patron-chicago-454509","Yes","57","No",""
"Beefy's","5749 South Harlem Avenue","Chicago","IL","60638","beefys-chicago-431842","Yes","90","No",""
"Gorilla Sushi","3407 West Lawrence Avenue","Chicago","IL","60625","gorilla-sushi-chicago-433538","Yes","99","No",""
"Skidoe's Cafe and Grill","235 East 51st Street","Chicago","IL","60615","skidoe-s-cafe-and-grill-chicago-335598","Yes","4","No",""
"Dos Toros","1 North Dearborn Street","Chicago","IL","60602","dos-toros-taqueria-chicago-136583","Yes","220","No",""
"Simply Soups, Salads & Sandwiches","635 East 47th Street","Chicago","IL","60653","simply-soups-chicago-184070","Yes","75","No",""
"China Kitchen","5332 North Cumberland Avenue","Chicago","IL","60656","china-kitchen-chicago-179600","Yes","27","No",""
"New Sunny Sub","380 East 71st Street","Chicago","IL","60619","new-sunny-sub-chicago-576358","Yes","0","No",""
"El Asador","4117 West 47th Street","Chicago","IL","60632","el-asador-chicago-335504","Yes","55","No",""
"Michael's Pizzeria & Tavern","4091 North Broadway Street","Chicago","IL","60613","michael-s-pizzeria-chicago-179286","No","2","No",""
"Poke Burrito","423 South Dearborn Street","Chicago","IL","60605","poke-burrito-chicago-259815","Yes","238","No",""
"Windy City Ribs","67 East Cermak Road","Chicago","IL","60616","windy-city-ribs-chicago-184092","Yes","53","No",""
"Slice of Cheesies","964 West Belmont Avenue","Chicago","IL","60657","slice-of-cheesies-chicago-374961","Yes","142","No",""
"Easy Street","3750 North Central Avenue","Chicago","IL","60634","easy-street-chicago-179748","Yes","232","No",""
"Cosi","230 West Washington Street","Chicago","IL","60606","cosi-chicago-441061","Yes","24","No",""
"Friendship Restaurant","2830 North Milwaukee Avenue","Chicago","IL","60618","friendship-chinese-chicago-146670","No","474","No",""
"Jeni's Splendid Ice Cream","908 West Randolph Street","Chicago","IL","60607","jeni-s-splendid-ice-creams-chicago-554379","Yes","0","No",""
"Firehouse Grill","5646 Roosevelt Road","Chicago","IL","60644","firehouse-grill-chicago-427031","Yes","63","No",""
"The Clark Street Dog","3040 North Clark Street","Chicago","IL","60657","the-clark-street-dog-chicago-444920","No","0","No",""
"Midnight Mac and Cheeserie","6971 North Sheridan Road","Chicago","IL","60626","midnight-mac-and-cheeserie-chicago-89596","Yes","216","No",""
"Art of Pizza on State Street","727 South State Street","Chicago","IL","60605","art-of-pizza-on-state-street-chicago-655283","No","0","No",""
"Barney's Pizza","5648 West Chicago Avenue","Chicago","IL","60651","barney-s-pizza-chicago-521869","No","0","No",""
"Dollop Diner","5060 North Clark Street","Chicago","IL","60640","dollop-diner-chicago-166262","No","380","No",""
"Sushi World","6251 McCormick Boulevard","Chicago","IL","60659","sushi-world-chicago-184096","Yes","73","No",""
"Indian Clay Pot","1804 West Irving Park Road","Chicago","IL","60613","indian-clay-pot-chicago-335060","Yes","90","No",""
"Spoon Thai","4608 North Western Avenue","Chicago","IL","60625","spoon-thai-chicago-183761","No","24","No",""
"Kings No 2 Gyros","5233 North Milwaukee Avenue","Chicago","IL","60630","kings-no-2-gyros-chicago-183847","Yes","145","No",""
"Potbelly - Randolph and Franklin","225 West Randolph Street","Chicago","IL","60606","potbelly-chicago-312246","No","4","No",""
"Nutella Cafe","189 North Michigan Avenue","Chicago","IL","60601","nutella-cafe-chicago-444862","Yes","1","No",""
"Tommy's on Grand","6001 West Grand Avenue","Chicago","IL","60639","tommy-s-on-grand-chicago-572357","No","3","No",""
"Subway","1100 West Taylor Street","Chicago","IL","60607","subway-chicago-176778","Yes","84","No",""
"New China Wok","752 West Garfield Boulevard","Chicago","IL","60609","china-wok-chicago-321182","Yes","24","No",""
"Lalo's Mexican Restaurant","733 West Maxwell Street","Chicago","IL","60607","lalo-s-mexican-restaurant-chicago-184086","Yes","26","No",""
"Gabriella's New York City Pizza","926 West Diversey Parkway","Chicago","IL","60614","gabriella-s-new-york-city-pizza-chicago-520944","Yes","1","No",""
"Shrimps Fish and Tony’s Grill","8153 South Cottage Grove Avenue","Chicago","IL","60619","shrimps-fish-tony-s-grill-chicago-458530","Yes","59","No",""
"Sakae Sushi","2920 North Clark Street","Chicago","IL","60657","sakae-sushi-chicago-448029","Yes","21","No",""
"Don Pepe","3616 West 26th Street","Chicago","IL","60623","don-pepe-chicago-409043","Yes","80","No",""
"Hong Kong Express","2703 West Cermak Road","Chicago","IL","60608","hong-kong-express-chicago-179875","Yes","23","No",""
"Mayan Palace","2721 North Halsted Street","Chicago","IL","60614","mayan-palace-chicago-172448","Yes","280","No",""
"Jimmy's Best","200 West 103rd Street","Chicago","IL","60628","jimmy-s-best-chicago-327862","Yes","52","No",""
"Kathy De's Deli","3642 South Parnell Avenue","Chicago","IL","60609","kathy-de-s-deli-chicago-240640","Yes","107","No",""
"Donald's Famous Hot Dogs","2325 South Western Avenue","Chicago","IL","60608","donald-s-famous-hot-dogs-chicago-179890","Yes","95","No",""
"Best Submarine #2","2729 West Division Street","Chicago","IL","60622","best-submarine-2-chicago-477574","Yes","44","No",""
"Fontano's Subs","332 South Michigan Avenue","Chicago","IL","60604","fontano-s-subs-chicago-485128","No","19","No",""
"China Gourmet","7100 North Clark Street","Chicago","IL","60626","china-gourmet-chicago-409181","Yes","117","No",""
"Gorditas La Tia","6425 West 63rd Street","Chicago","IL","60638","gorditas-la-tia-susy-chicago-460068","Yes","66","No",""
"Left Coast Food + Juice","151 North Franklin Street","Chicago","IL","60606","left-coast-food-juice-chicago-521974","Yes","0","No",""
"Jimmy famous burger","119 East 75th Street","Chicago","IL","60619","jimmy-s-famous-burgers-chicago-375066","Yes","203","No",""
"24 Gyros and Subs","2058 East 71st Street","Chicago","IL","60649","24-gyros-and-subs-chicago-206470","Yes","179","No",""
"Hookfishandchicken","810 West 59th Street","Chicago","IL","60621","hook-fish-and-chicken-north-versailles-chicago-350263","Yes","245","No",""
"Rumi Middle Eastern Grill","1534 North Milwaukee Avenue","Chicago","IL","60622","rumi-middle-eastern-grill-chicago-131161","Yes","319","No",""
"Villa Rosa Pizza","5786 South Archer Avenue","Chicago","IL","60638","villa-rosa-pizza-chicago-394712","Yes","133","No",""
"Mullen's Sports Bar & Grill","7301 North Western Avenue","Chicago","IL","60645","mullen-s-sports-bar-grill-chicago-520855","Yes","16","No",""
"Naan on Devon and Grill","2241 West Devon Avenue","Chicago","IL","60659","naan-on-devon-grill-chicago-544301","Yes","8","No",""
"4 Hermanos Too","6145 West Touhy Avenue","Chicago","IL","60646","4-hermanos-too-chicago-179569","Yes","205","No",""
"La Bomba Restaurant","3221 West Armitage Avenue","Chicago","IL","60647","la-bomba-chicago-241087","Yes","102","No",""
"Fresh Catch Fish and Seafood","1345 West 87th Street","Chicago","IL","60620","fresh-catch-fish-and-seafood-chicago-394321","Yes","158","No",""
"Belizean American Jerk","1708 West 63rd Street","Chicago","IL","60636","belizean-american-jerk-chicago-554195","Yes","16","No",""
"Jeff's Red Hots","3901 North Cicero Avenue","Chicago","IL","60641","jeffs-red-hots-chicago-625098","Yes","0","No",""
"Robinson's #1 Ribs","225 South Canal Street","Chicago","IL","60606","robinson-s-1-ribs-chicago-136649","Yes","158","No",""
"Jamaican Jerk Palace","8554 South Stony Island Avenue","Chicago","IL","60617","jamaican-jerk-palace-chicago-327877","No","57","No",""
"Pho Number One - Vietnamese Cuisine","5914 West Lawrence Avenue","Chicago","IL","60630","pho-number-one-vietnamese-cuisine-chicago-544627","Yes","5","No",""
"Chicago Wings & Gyros inc","2145 South Pulaski Road","Chicago","IL","60623","chicago-wings-gyros-inc-chicago-455487","Yes","67","No",""
"Leon's BBQ & Grill","1528 East 63rd Street","Chicago","IL","60637","leon-s-bbq-grill-chicago-335669","No","14","No",""
"Chinese #1 Kitchen","5833 South Kedzie Avenue","Chicago","IL","60629","chinese-1-kitchen-chicago-321081","No","97","No",""
"Sharks Fish & Chicken","338 South California Avenue","Chicago","IL","60612","sharks-fish-chicken-chicago-512162","Yes","15","No",""
"Lacoco's Pizza & Wings","3350 West 47th Street","Chicago","IL","60632","lacoco-s-pizza-wings-chicago-321114","No","52","No",""
"El Charro De San Francisco","3655 East 106th Street","Chicago","IL","60617","el-charro-chicago-367094","Yes","85","No",""
"L&G Family Restaurant","10401 South Torrence Avenue","Chicago","IL","60617","l-and-g-family-restaurant-chicago-638336","Yes","0","No",""
"Mr. Beef & Pizza","3917 North Harlem Avenue","Chicago","IL","60634","mr-beef-pizza-chicago-137094","Yes","75","No",""
"Northern Taste","3409 South Halsted Street","Chicago","IL","60608","northern-taste-chicago-145547","Yes","133","No",""
"Whales Fish & Chicken-","1828 West 79th Street","Chicago","IL","60620","whales-fish-chicken-chicago-455424","Yes","38","No",""
"Amato's Pizza","953 West Willow Street","Chicago","IL","60614","amato-s-pizza-chicago-217251","Yes","351","No",""
"Umami Sushi","4626 North Cumberland Avenue","Chicago","IL","60656","umami-sushi-chicago-599058","No","0","No",""
"Bill's Burger & Bar","30 East Hubbard Street","Chicago","IL","60611","bill-s-burger-bar-chicago-296400","Yes","227","No",""
"Chuck E. Cheese's","5030 South Kedzie Avenue","Chicago","IL","60632","chuck-e-cheese-chicago-286575","Yes","112","No",""
"Nicky's Grill and Yogurt Oasis","10255 South Western Avenue","Chicago","IL","60643","nicky-s-grill-and-yogurt-oasis-chicago-327889","No","21","No",""
"TBaar","1223 West Devon Avenue","Chicago","IL","60660","tbaar-chicago-321721","Yes","150","No",""
"Royal Indian Grill","3223 North Clark Street","Chicago","IL","60657","royal-indian-grill-chicago-279512","Yes","82","No",""
"Dee's Mandarin & Sushi Lounge","1114 West Armitage Avenue","Chicago","IL","60614","dee-s-mandarin-sushi-lounge-chicago-521981","No","7","No",""
"Art of Dosa","2032 West Hubbard Street","Chicago","IL","60612","art-of-dosa-chicago-470813","No","27","No",""
"The Great American Bagel","1154 West Madison Street","Chicago","IL","60607","the-great-american-bagel-chicago-179276","No","59","No",""
"Kimchi Pop","939 North Ashland Avenue","Chicago","IL","60622","kimchi-pop-chicago-398152","Yes","80","No",""
"Big Sams Fish and Chicken","2959 West Fulton Street","Chicago","IL","60612","big-sams-fish-and-chicken-chicago-416831","Yes","84","No",""
"Flaco's Tacos","1120 West Granville Avenue","Chicago","IL","60660","flaco-s-tacos-chicago-179159","Yes","63","No",""
"Eastern Style Pizza","2911 West Touhy Avenue","Chicago","IL","60645","eastern-style-pizza-chicago-179734","Yes","169","No",""
"Sushi Taku","1904 West Division Street","Chicago","IL","60622","sushi-taku-chicago-521913","No","2","No",""
"Dongpo Impression","228 West Cermak Road","Chicago","IL","60616","dongpo-impression-chicago-431612","Yes","19","No",""
"New Taste of Chicago","11101 South Michigan Avenue","Chicago","IL","60628","new-taste-of-chicago-chicago-593321","No","0","No",""
"Cafe Tola","3324 North California Avenue","Chicago","IL","60618","cafe-tola-chicago-185638","Yes","246","No",""
"South China Kitchen","11631 South Halsted Street","Chicago","IL","60628","south-china-kitchen-two-chicago-367139","Yes","117","No",""
"Pizza Hut Slice Bar","500 West Madison Street","Chicago","IL","60661","pizza-hut-chicago-413822","Yes","96","No",""
"Wrigleyville Dogs","3737 North Clark Street","Chicago","IL","60613","wrigleyville-dogs-chicago-137498","Yes","187","No",""
"Westside Gyros","754 South Western Avenue","Chicago","IL","60612","westside-gyros-chicago-518667","No","13","No",""
"Golden Heart Mariscos & Restaurant","4210 South Archer Avenue","Chicago","IL","60632","golden-heart-mariscos-restaurant-chicago-225910","Yes","55","No",""
"The Crepe Shop","2928 North Broadway","Chicago","IL","60657","the-crepe-shop-chicago-164558","Yes","145","No",""
"Vegetarian Express #2","4747 North Damen Avenue","Chicago","IL","60625","vegetarian-express-chicago-136725","Yes","108","No",""
"Captain Hooks Fish & Chicken","343 East 103rd Street","Chicago","IL","60628","captain-hooks-fish-chicken-chicago-586841","Yes","0","No",""
"11 Degrees North","824 West Belmont Avenue","Chicago","IL","60657","11-degrees-north-chicago-177252","Yes","101","No",""
"Vegan Plate","1550 West Fullerton Avenue","Chicago","IL","60614","vegan-plate-chicago-521466","No","6","No",""
"Americanos","11060 South Western Avenue","Chicago","IL","60643","americanos-chicago-327860","Yes","144","No",""
"Rangoli Indian Cuisine","2415 North Clark Street","Chicago","IL","60614","rangoli-indian-cuisine-chicago-529367","Yes","1","No",""
"Sunrise Breakfast & Lunch Restaurant, Inc.","10643 South Pulaski Road","Chicago","IL","60655","sunrise-breakfast-lunch-restaurant-inc-chicago-584604","No","0","No",""
"Meson Del Taco Express","7616 West Belmont Avenue","Chicago","IL","60634","meson-del-taco-express-chicago-518321","No","16","No",""
"Star Gyros","3400 West Roosevelt Road","Chicago","IL","60624","star-gyros-chicago-521090","No","14","No",""
"Chicago Wings Around The World","748 West 61st Street","Chicago","IL","60621","wingz-around-the-world-chicago-335607","Yes","96","No",""
"Thaitown Chicago","4461 North Pulaski Road","Chicago","IL","60625","thaitown-chicago-chicago-454667","Yes","13","No",""
"Del Campo Pizzeria","8130 South Kedzie Avenue","Chicago","IL","60652","del-campo-pizzeria-chicago-299583","Yes","84","No",""
"Thick N' Tasty Pizza","926 West Diversey Parkway","Chicago","IL","60614","thick-n-tasty-pizza-chicago-537096","Yes","5","No",""
"The Region","2057 West Roscoe Street","Chicago","IL","60618","the-region-chicago-157030","Yes","430","No",""
"La Calavera","1438 West Chicago Avenue","Chicago","IL","60642","la-calavera-chicago-386052","Yes","174","No",""
"Petey's Restaurant","250 West 47th Street","Chicago","IL","60609","petey-s-restaurant-chicago-335677","Yes","6","No",""
"Shark's Fish & Chicken","855 West 87th Street","Chicago","IL","60620","super-shark-s-fish-chicken-chicago-321269","Yes","52","No",""
"Baskin Robbins 336741","8753 South Stony Island Avenue","Chicago","IL","60617","baskin-robbins-chicago-374819","Yes","36","No",""
"Standing Room Only","610 South Dearborn Street","Chicago","IL","60605","standing-room-only-chicago-183802","Yes","101","No",""
"Tony's Burrito Mex","1957 West Belmont Avenue","Chicago","IL","60657","tony-s-burrito-mex-chicago-468143","No","11","No",""
"Falafel & Grill","1317 North Milwaukee Avenue","Chicago","IL","60622","falafel-grill-chicago-518070","Yes","13","No",""
"Harbour Point Shrimp House & Seafood","13931 South Torrence Avenue","Chicago","IL","60633","harbour-point-shrimp-house-seafood-chicago-623379","Yes","0","No",""
"KFC","6732 North Western Avenue","Chicago","IL","60645","kfc-chicago-176598","Yes","153","No",""
"Paterno's Pizza","5303 North Milwaukee Avenue","Chicago","IL","60630","paterno-s-pizza-chicago-183679","Yes","103","No",""
"The Angry Crab","1308 North Milwaukee Avenue","Chicago","IL","60622","the-angry-crab-chicago-469814","Yes","39","No",""
"Bob’s Pizza","1659 West 21st Street","Chicago","IL","60608","bob-s-pizza-chicago-520645","Yes","5","No",""
"The Original Mamamia's Pizzeria","4638 North Cumberland Avenue","Chicago","IL","60656","the-original-mamamia-s-pizzeria-chicago-146640","Yes","109","No",""
"Tropcuba","3000 West Lyndale Street","Chicago","IL","60647","tropcuba-chicago-418127","Yes","69","No",""
"Rainbow See Thru Chinese Kitchen","6046 South Western Avenue","Chicago","IL","60636","rainbow-see-thru-chinese-kitchen-chicago-622555","No","0","No",""
"Sizzling Pot King","769 West Jackson Boulevard","Chicago","IL","60661","sizzling-pot-king-chicago-287615","Yes","67","No",""
"Radio Ribs","1400 East 47th Street","Chicago","IL","60653","radio-ribs-chicago-chicago-600090","No","0","No",""
"Pho Cafe","232 West Cermak Road","Chicago","IL","60616","pho-cafe-chicago-521374","No","8","No",""
"Las Picosas","6430 South Pulaski Road","Chicago","IL","60629","las-picosas-chicago-225949","Yes","76","No",""
"Conscious Plates","7800 South Indiana Avenue","Chicago","IL","60619","conscious-plates-chicago-386182","Yes","0","No",""
